  4.9, 1333917.950,-4654153.034, 4138417.764
  5.0, 1333917.950,-4654153.034, 4138417.764
  5.1, 1333917.950,-4654153.034, 4138417.764
  5.2, 1333917.950,-4654153.034, 4138417.764
  5.3, 1333917.950,-4654153.034, 4138417.764
  5.4, 1333917.950,-4654153.034, 4138417.764
  5.5, 1333917.950,-4654153.034, 4138417.764
  5.6, 1333917.950,-4654153.034, 4138417.764
  5.7, 1333917.950,-4654153.034, 4138417.764
  5.8, 1333917.950,-4654153.034, 4138417.764
  5.9, 1333917.950,-4654153.034, 4138417.764
  6.0, 1333917.950,-4654153.034, 4138417.764
  6.1, 1333917.950,-4654153.034, 4138417.764
  6.2, 1333917.950,-4654153.034, 4138417.764
  6.3, 1333917.950,-4654153.034, 4138417.764
  6.4, 1333917.950,-4654153.034, 4138417.764
  6.5, 1333917.950,-4654153.034, 4138417.764
  6.6, 1333917.950,-4654153.034, 4138417.764
  6.7, 1333917.950,-4654153.034, 4138417.764
  6.8, 1333917.950,-4654153.034, 4138417.764
  6.9, 1333917.950,-4654153.034, 4138417.764
  7.0, 1333917.950,-4654153.034, 4138417.764
  7.1, 1333917.950,-4654153.034, 4138417.764
  7.2, 1333917.950,-4654153.034, 4138417.764
  7.3, 1333917.950,-4654153.034, 4138417.764
  7.4, 1333917.950,-4654153.034, 4138417.764
  7.5, 1333917.950,-4654153.034, 4138417.764
  7.6, 1333917.950,-4654153.034, 4138417.764
  7.7, 1333917.950,-4654153.034, 4138417.764
  7.8, 1333917.950,-4654153.034, 4138417.764
  7.9, 1333917.950,-4654153.034, 4138417.764
  8.0, 1333917.950,-4654153.034, 4138417.764
  8.1, 1333917.950,-4654153.034, 4138417.764
  8.2, 1333917.950,-4654153.034, 4138417.764
  8.3, 1333917.950,-4654153.034, 4138417.764
  8.4, 1333917.950,-4654153.034, 4138417.764
  8.5, 1333917.950,-4654153.034, 4138417.764
  8.6, 1333917.950,-4654153.034, 4138417.764
  8.7, 1333917.950,-4654153.034, 4138417.764
  8.8, 1333917.950,-4654153.034, 4138417.764
  8.9, 1333917.950,-4654153.034, 4138417.764
  9.0, 1333917.950,-4654153.034, 4138417.764
  9.1, 1333917.950,-4654153.034, 4138417.764
  9.2, 1333917.950,-4654153.034, 4138417.764
  9.3, 1333917.950,-4654153.034, 4138417.764
  9.4, 1333917.950,-4654153.034, 4138417.764
  9.5, 1333917.950,-4654153.034, 4138417.764
  9.6, 1333917.950,-4654153.034, 4138417.764
  9.7, 1333917.950,-4654153.034, 4138417.764
  9.8, 1333917.950,-4654153.034, 4138417.764
  9.9, 1333917.950,-4654153.034, 4138417.764
 10.0, 1333917.950,-4654153.034, 4138417.764
 10.1, 1333917.950,-4654153.034, 4138417.764
 10.2, 1333917.950,-4654153.034, 4138417.764
 10.3, 1333917.950,-4654153.034, 4138417.764
 10.4, 1333917.950,-4654153.034, 4138417.764
 10.5, 1333917.950,-4654153.034, 4138417.764
 10.6, 1333917.950,-4654153.034, 4138417.764
 10.7, 1333917.950,-4654153.034, 4138417.764
 10.8, 1333917.950,-4654153.034, 4138417.764
 10.9, 1333917.950,-4654153.034, 4138417.764
 11.0, 1333917.950,-4654153.034, 4138417.764
 11.1, 1333917.950,-4654153.034, 4138417.764
 11.2, 1333917.950,-4654153.034, 4138417.764
 11.3, 1333917.950,-4654153.034, 4138417.764
 11.4, 1333917.950,-4654153.034, 4138417.764
 11.5, 1333917.950,-4654153.034, 4138417.764
 11.6, 1333917.950,-4654153.034, 4138417.764
 11.7, 1333917.950,-4654153.034, 4138417.764
 11.8, 1333917.950,-4654153.034, 4138417.764
 11.9, 1333917.950,-4654153.034, 4138417.764
 12.0, 1333917.950,-4654153.034, 4138417.764
 12.1, 1333917.950,-4654153.034, 4138417.764
 12.2, 1333917.950,-4654153.034, 4138417.764
 12.3, 1333917.950,-4654153.034, 4138417.764
 12.4, 1333917.950,-4654153.034, 4138417.764
 12.5, 1333917.950,-4654153.034, 4138417.764
 12.6, 1333917.950,-4654153.034, 4138417.764
 12.7, 1333917.950,-4654153.034, 4138417.764
 12.8, 1333917.950,-4654153.034, 4138417.764
 12.9, 1333917.950,-4654153.034, 4138417.764
 13.0, 1333917.950,-4654153.034, 4138417.764
 13.1, 1333917.950,-4654153.034, 4138417.764
 13.2, 1333917.950,-4654153.034, 4138417.764
 13.3, 1333917.950,-4654153.034, 4138417.764
 13.4, 1333917.950,-4654153.034, 4138417.764
 13.5, 1333917.950,-4654153.034, 4138417.764
 13.6, 1333917.950,-4654153.034, 4138417.764
 13.7, 1333917.950,-4654153.034, 4138417.764
 13.8, 1333917.950,-4654153.034, 4138417.764
 13.9, 1333917.950,-4654153.034, 4138417.764
 14.0, 1333917.950,-4654153.034, 4138417.764
 14.1, 1333917.950,-4654153.034, 4138417.764
 14.2, 1333917.950,-4654153.034, 4138417.764
 14.3, 1333917.950,-4654153.034, 4138417.764
 14.4, 1333917.950,-4654153.034, 4138417.764
 14.5, 1333917.950,-4654153.034, 4138417.764
 14.6, 1333917.950,-4654153.034, 4138417.764
 14.7, 1333917.950,-4654153.034, 4138417.764
 14.8, 1333917.950,-4654153.034, 4138417.764
 14.9, 1333917.950,-4654153.034, 4138417.764
 15.0, 1333917.950,-4654153.034, 4138417.764
 15.1, 1333917.950,-4654153.034, 4138417.764
 15.2, 1333917.950,-4654153.034, 4138417.764
 15.3, 1333917.950,-4654153.034, 4138417.764
 15.4, 1333917.950,-4654153.034, 4138417.764
 15.5, 1333917.950,-4654153.034, 4138417.764
 15.6, 1333917.950,-4654153.034, 4138417.764
 15.7, 1333917.950,-4654153.034, 4138417.764
 15.8, 1333917.950,-4654153.034, 4138417.764
 15.9, 1333917.950,-4654153.034, 4138417.764
 16.0, 1333917.950,-4654153.034, 4138417.764
 16.1, 1333917.950,-4654153.034, 4138417.764
 16.2, 1333917.950,-4654153.034, 4138417.764
 16.3, 1333917.950,-4654153.034, 4138417.764
 16.4, 1333917.950,-4654153.034, 4138417.764
 16.5, 1333917.950,-4654153.034, 4138417.764
 16.6, 1333917.950,-4654153.034, 4138417.764
 16.7, 1333917.950,-4654153.034, 4138417.764
 16.8, 1333917.950,-4654153.034, 4138417.764
 16.9, 1333917.950,-4654153.034, 4138417.764
 17.0, 1333917.950,-4654153.034, 4138417.764
 17.1, 1333917.950,-4654153.034, 4138417.764
 17.2, 1333917.950,-4654153.034, 4138417.764
 17.3, 1333917.950,-4654153.034, 4138417.764
 17.4, 1333917.950,-4654153.034, 4138417.764
 17.5, 1333917.950,-4654153.034, 4138417.764
 17.6, 1333917.950,-4654153.034, 4138417.764
 17.7, 1333917.950,-4654153.034, 4138417.764
 17.8, 1333917.950,-4654153.034, 4138417.764
 17.9, 1333917.950,-4654153.034, 4138417.764
 18.0, 1333917.950,-4654153.034, 4138417.764
 18.1, 1333917.950,-4654153.034, 4138417.764
 18.2, 1333917.950,-4654153.034, 4138417.764
 18.3, 1333917.950,-4654153.034, 4138417.764
 18.4, 1333917.950,-4654153.034, 4138417.764
 18.5, 1333917.950,-4654153.034, 4138417.764
 18.6, 1333917.950,-4654153.034, 4138417.764
 18.7, 1333917.950,-4654153.034, 4138417.764
 18.8, 1333917.950,-4654153.034, 4138417.764
 18.9, 1333917.950,-4654153.034, 4138417.764
 19.0, 1333917.950,-4654153.034, 4138417.764
 19.1, 1333917.950,-4654153.034, 4138417.764
 19.2, 1333917.950,-4654153.034, 4138417.764
 19.3, 1333917.950,-4654153.034, 4138417.764
 19.4, 1333917.950,-4654153.034, 4138417.764
 19.5, 1333917.950,-4654153.034, 4138417.764
 19.6, 1333917.950,-4654153.034, 4138417.764
 19.7, 1333917.950,-4654153.034, 4138417.764
 19.8, 1333917.950,-4654153.034, 4138417.764
 19.9, 1333917.950,-4654153.034, 4138417.764
 20.0, 1333917.950,-4654153.034, 4138417.764
 20.1, 1333917.950,-4654153.034, 4138417.764
 20.2, 1333917.950,-4654153.034, 4138417.764
 20.3, 1333917.950,-4654153.034, 4138417.764
 20.4, 1333917.950,-4654153.034, 4138417.764
 20.5, 1333917.950,-4654153.034, 4138417.764
 20.6, 1333917.950,-4654153.034, 4138417.764
 20.7, 1333917.950,-4654153.034, 4138417.764
 20.8, 1333917.950,-4654153.034, 4138417.764
 20.9, 1333917.950,-4654153.034, 4138417.764
 21.0, 1333917.950,-4654153.034, 4138417.764
 21.1, 1333917.950,-4654153.034, 4138417.764
 21.2, 1333917.950,-4654153.034, 4138417.764
 21.3, 1333917.950,-4654153.034, 4138417.764
 21.4, 1333917.950,-4654153.034, 4138417.764
 21.5, 1333917.950,-4654153.034, 4138417.764
 21.6, 1333917.950,-4654153.034, 4138417.764
 21.7, 1333917.950,-4654153.034, 4138417.764
 21.8, 1333917.950,-4654153.034, 4138417.764
 21.9, 1333917.950,-4654153.034, 4138417.764
 22.0, 1333917.950,-4654153.034, 4138417.764
 22.1, 1333917.950,-4654153.034, 4138417.764
 22.2, 1333917.950,-4654153.034, 4138417.764
 22.3, 1333917.950,-4654153.034, 4138417.764
 22.4, 1333917.950,-4654153.034, 4138417.764
 22.5, 1333917.950,-4654153.034, 4138417.764
 22.6, 1333917.950,-4654153.034, 4138417.764
 22.7, 1333917.950,-4654153.034, 4138417.764
 22.8, 1333917.950,-4654153.034, 4138417.764
 22.9, 1333917.950,-4654153.034, 4138417.764
 23.0, 1333917.950,-4654153.034, 4138417.764
 23.1, 1333917.950,-4654153.034, 4138417.764
 23.2, 1333917.950,-4654153.034, 4138417.764
 23.3, 1333917.950,-4654153.034, 4138417.764
 23.4, 1333917.950,-4654153.034, 4138417.764
 23.5, 1333917.950,-4654153.034, 4138417.764
 23.6, 1333917.950,-4654153.034, 4138417.764
 23.7, 1333917.950,-4654153.034, 4138417.764
 23.8, 1333917.950,-4654153.034, 4138417.764
 23.9, 1333917.950,-4654153.034, 4138417.764
 24.0, 1333917.950,-4654153.034, 4138417.764
 24.1, 1333917.950,-4654153.034, 4138417.764
 24.2, 1333917.950,-4654153.034, 4138417.764
 24.3, 1333917.950,-4654153.034, 4138417.764
 24.4, 1333917.950,-4654153.034, 4138417.764
 24.5, 1333917.950,-4654153.034, 4138417.764
 24.6, 1333917.950,-4654153.034, 4138417.764
 24.7, 1333917.950,-4654153.034, 4138417.764
 24.8, 1333917.950,-4654153.034, 4138417.764
 24.9, 1333917.950,-4654153.034, 4138417.764
 25.0, 1333917.950,-4654153.034, 4138417.764
 25.1, 1333917.950,-4654153.034, 4138417.764
 25.2, 1333917.950,-4654153.034, 4138417.764
 25.3, 1333917.950,-4654153.034, 4138417.764
 25.4, 1333917.950,-4654153.034, 4138417.764
 25.5, 1333917.950,-4654153.034, 4138417.764
 25.6, 1333917.950,-4654153.034, 4138417.764
 25.7, 1333917.950,-4654153.034, 4138417.764
 25.8, 1333917.950,-4654153.034, 4138417.764
 25.9, 1333917.950,-4654153.034, 4138417.764
 26.0, 1333917.950,-4654153.034, 4138417.764
 26.1, 1333917.950,-4654153.034, 4138417.764
 26.2, 1333917.950,-4654153.034, 4138417.764
 26.3, 1333917.950,-4654153.034, 4138417.764
 26.4, 1333917.950,-4654153.034, 4138417.764
 26.5, 1333917.950,-4654153.034, 4138417.764
 26.6, 1333917.950,-4654153.034, 4138417.764
 26.7, 1333917.950,-4654153.034, 4138417.764
 26.8, 1333917.950,-4654153.034, 4138417.764
 26.9, 1333917.950,-4654153.034, 4138417.764
 27.0, 1333917.950,-4654153.034, 4138417.764
 27.1, 1333917.950,-4654153.034, 4138417.764
 27.2, 1333917.950,-4654153.034, 4138417.764
 27.3, 1333917.950,-4654153.034, 4138417.764
 27.4, 1333917.950,-4654153.034, 4138417.764
 27.5, 1333917.950,-4654153.034, 4138417.764
 27.6, 1333917.950,-4654153.034, 4138417.764
 27.7, 1333917.950,-4654153.034, 4138417.764
 27.8, 1333917.950,-4654153.034, 4138417.764
 27.9, 1333917.950,-4654153.034, 4138417.764
 28.0, 1333917.950,-4654153.034, 4138417.764
 28.1, 1333917.950,-4654153.034, 4138417.764
 28.2, 1333917.950,-4654153.034, 4138417.764
 28.3, 1333917.950,-4654153.034, 4138417.764
 28.4, 1333917.950,-4654153.034, 4138417.764
 28.5, 1333917.950,-4654153.034, 4138417.764
 28.6, 1333917.950,-4654153.034, 4138417.764
 28.7, 1333917.950,-4654153.034, 4138417.764
 28.8, 1333917.950,-4654153.034, 4138417.764
 28.9, 1333917.950,-4654153.034, 4138417.764
 29.0, 1333917.950,-4654153.034, 4138417.764
 29.1, 1333917.950,-4654153.034, 4138417.764
 29.2, 1333917.950,-4654153.034, 4138417.764
 29.3, 1333917.950,-4654153.034, 4138417.764
 29.4, 1333917.950,-4654153.034, 4138417.764
 29.5, 1333917.950,-4654153.034, 4138417.764
 29.6, 1333917.950,-4654153.034, 4138417.764
 29.7, 1333917.950,-4654153.034, 4138417.764
 29.8, 1333917.950,-4654153.034, 4138417.764
 29.9, 1333917.950,-4654153.034, 4138417.764
 30.0, 1333917.950,-4654153.034, 4138417.764
 30.1, 1333917.950,-4654153.034, 4138417.764
 30.2, 1333917.950,-4654153.034, 4138417.764
 30.3, 1333917.950,-4654153.034, 4138417.764
 30.4, 1333917.950,-4654153.034, 4138417.764
 30.5, 1333917.950,-4654153.034, 4138417.764
 30.6, 1333917.950,-4654153.034, 4138417.764
 30.7, 1333917.950,-4654153.034, 4138417.764
 30.8, 1333917.950,-4654153.034, 4138417.764
 30.9, 1333917.950,-4654153.034, 4138417.764
 31.0, 1333917.950,-4654153.034, 4138417.764
 31.1, 1333917.950,-4654153.034, 4138417.764
 31.2, 1333917.950,-4654153.034, 4138417.764
 31.3, 1333917.950,-4654153.034, 4138417.764
 31.4, 1333917.950,-4654153.034, 4138417.764
 31.5, 1333917.950,-4654153.034, 4138417.764
 31.6, 1333917.950,-4654153.034, 4138417.764
 31.7, 1333917.950,-4654153.034, 4138417.764
 31.8, 1333917.950,-4654153.034, 4138417.764
 31.9, 1333917.950,-4654153.034, 4138417.764
 32.0, 1333917.950,-4654153.034, 4138417.764
 32.1, 1333917.950,-4654153.034, 4138417.764
 32.2, 1333917.950,-4654153.034, 4138417.764
 32.3, 1333917.950,-4654153.034, 4138417.764
 32.4, 1333917.950,-4654153.034, 4138417.764
 32.5, 1333917.950,-4654153.034, 4138417.764
 32.6, 1333917.950,-4654153.034, 4138417.764
 32.7, 1333917.950,-4654153.034, 4138417.764
 32.8, 1333917.950,-4654153.034, 4138417.764
 32.9, 1333917.950,-4654153.034, 4138417.764
 33.0, 1333917.950,-4654153.034, 4138417.764
 33.1, 1333917.950,-4654153.034, 4138417.764
 33.2, 1333917.950,-4654153.034, 4138417.764
 33.3, 1333917.950,-4654153.034, 4138417.764
 33.4, 1333917.950,-4654153.034, 4138417.764
 33.5, 1333917.950,-4654153.034, 4138417.764
 33.6, 1333917.950,-4654153.034, 4138417.764
 33.7, 1333917.950,-4654153.034, 4138417.764
 33.8, 1333917.950,-4654153.034, 4138417.764
 33.9, 1333917.950,-4654153.034, 4138417.764
 34.0, 1333917.950,-4654153.034, 4138417.764
 34.1, 1333917.950,-4654153.034, 4138417.764
 34.2, 1333917.950,-4654153.034, 4138417.764
 34.3, 1333917.950,-4654153.034, 4138417.764
 34.4, 1333917.950,-4654153.034, 4138417.764
 34.5, 1333917.950,-4654153.034, 4138417.764
 34.6, 1333917.950,-4654153.034, 4138417.764
 34.7, 1333917.950,-4654153.034, 4138417.764
 34.8, 1333917.950,-4654153.034, 4138417.764
 34.9, 1333917.950,-4654153.034, 4138417.764
 35.0, 1333917.950,-4654153.034, 4138417.764
 35.1, 1333917.950,-4654153.034, 4138417.764
 35.2, 1333917.950,-4654153.034, 4138417.764
 35.3, 1333917.950,-4654153.034, 4138417.764
 35.4, 1333917.950,-4654153.034, 4138417.764
 35.5, 1333917.950,-4654153.034, 4138417.764
 35.6, 1333917.950,-4654153.034, 4138417.764
 35.7, 1333917.950,-4654153.034, 4138417.764
 35.8, 1333917.950,-4654153.034, 4138417.764
 35.9, 1333917.950,-4654153.034, 4138417.764
 36.0, 1333917.950,-4654153.034, 4138417.764
 36.1, 1333917.950,-4654153.034, 4138417.764
 36.2, 1333917.950,-4654153.034, 4138417.764
 36.3, 1333917.950,-4654153.034, 4138417.764
 36.4, 1333917.950,-4654153.034, 4138417.764
 36.5, 1333917.950,-4654153.034, 4138417.764
 36.6, 1333917.950,-4654153.034, 4138417.764
 36.7, 1333917.950,-4654153.034, 4138417.764
 36.8, 1333917.950,-4654153.034, 4138417.764
 36.9, 1333917.950,-4654153.034, 4138417.764
 37.0, 1333917.950,-4654153.034, 4138417.764
 37.1, 1333917.950,-4654153.034, 4138417.764
 37.2, 1333917.950,-4654153.034, 4138417.764
 37.3, 1333917.950,-4654153.034, 4138417.764
 37.4, 1333917.950,-4654153.034, 4138417.764
 37.5, 1333917.950,-4654153.034, 4138417.764
 37.6, 1333917.950,-4654153.034, 4138417.764
 37.7, 1333917.950,-4654153.034, 4138417.764
 37.8, 1333917.950,-4654153.034, 4138417.764
 37.9, 1333917.950,-4654153.034, 4138417.764
 38.0, 1333917.950,-4654153.034, 4138417.764
 38.1, 1333917.950,-4654153.034, 4138417.764
 38.2, 1333917.950,-4654153.034, 4138417.764
 38.3, 1333917.950,-4654153.034, 4138417.764
 38.4, 1333917.950,-4654153.034, 4138417.764
 38.5, 1333917.950,-4654153.034, 4138417.764
 38.6, 1333917.950,-4654153.034, 4138417.764
 38.7, 1333917.950,-4654153.034, 4138417.764
 38.8, 1333917.950,-4654153.034, 4138417.764
 38.9, 1333917.950,-4654153.034, 4138417.764
 39.0, 1333917.950,-4654153.034, 4138417.764
 39.1, 1333917.950,-4654153.034, 4138417.764
 39.2, 1333917.950,-4654153.034, 4138417.764
 39.3, 1333917.950,-4654153.034, 4138417.764
 39.4, 1333917.950,-4654153.034, 4138417.764
 39.5, 1333917.950,-4654153.034, 4138417.764
 39.6, 1333917.950,-4654153.034, 4138417.764
 39.7, 1333917.950,-4654153.034, 4138417.764
 39.8, 1333917.950,-4654153.034, 4138417.764
 39.9, 1333917.950,-4654153.034, 4138417.764
 40.0, 1333917.950,-4654153.034, 4138417.764
 40.1, 1333917.950,-4654153.034, 4138417.764
 40.2, 1333917.950,-4654153.034, 4138417.764
 40.3, 1333917.950,-4654153.034, 4138417.764
 40.4, 1333917.950,-4654153.034, 4138417.764
 40.5, 1333917.950,-4654153.034, 4138417.764
 40.6, 1333917.950,-4654153.034, 4138417.764
 40.7, 1333917.950,-4654153.034, 4138417.764
 40.8, 1333917.950,-4654153.034, 4138417.764
 40.9, 1333917.950,-4654153.034, 4138417.764
 41.0, 1333917.950,-4654153.034, 4138417.764
 41.1, 1333917.950,-4654153.034, 4138417.764
 41.2, 1333917.950,-4654153.034, 4138417.764
 41.3, 1333917.950,-4654153.034, 4138417.764
 41.4, 1333917.950,-4654153.034, 4138417.764
 41.5, 1333917.950,-4654153.034, 4138417.764
 41.6, 1333917.950,-4654153.034, 4138417.764
 41.7, 1333917.950,-4654153.034, 4138417.764
 41.8, 1333917.950,-4654153.034, 4138417.764
 41.9, 1333917.950,-4654153.034, 4138417.764
 42.0, 1333917.950,-4654153.034, 4138417.764
 42.1, 1333917.950,-4654153.034, 4138417.764
 42.2, 1333917.950,-4654153.034, 4138417.764
 42.3, 1333917.950,-4654153.034, 4138417.764
 42.4, 1333917.950,-4654153.034, 4138417.764
 42.5, 1333917.950,-4654153.034, 4138417.764
 42.6, 1333917.950,-4654153.034, 4138417.764
 42.7, 1333917.950,-4654153.034, 4138417.764
 42.8, 1333917.950,-4654153.034, 4138417.764
 42.9, 1333917.950,-4654153.034, 4138417.764
 43.0, 1333917.950,-4654153.034, 4138417.764
 43.1, 1333917.950,-4654153.034, 4138417.764
 43.2, 1333917.950,-4654153.034, 4138417.764
 43.3, 1333917.950,-4654153.034, 4138417.764
 43.4, 1333917.950,-4654153.034, 4138417.764
 43.5, 1333917.950,-4654153.034, 4138417.764
 43.6, 1333917.950,-4654153.034, 4138417.764
 43.7, 1333917.950,-4654153.034, 4138417.764
 43.8, 1333917.950,-4654153.034, 4138417.764
 43.9, 1333917.950,-4654153.034, 4138417.764
 44.0, 1333917.950,-4654153.034, 4138417.764
 44.1, 1333917.950,-4654153.034, 4138417.764
 44.2, 1333917.950,-4654153.034, 4138417.764
 44.3, 1333917.950,-4654153.034, 4138417.764
 44.4, 1333917.950,-4654153.034, 4138417.764
 44.5, 1333917.950,-4654153.034, 4138417.764
 44.6, 1333917.950,-4654153.034, 4138417.764
 44.7, 1333917.950,-4654153.034, 4138417.764
 44.8, 1333917.950,-4654153.034, 4138417.764
 44.9, 1333917.950,-4654153.034, 4138417.764
 45.0, 1333917.950,-4654153.034, 4138417.764
 45.1, 1333917.950,-4654153.034, 4138417.764
 45.2, 1333917.950,-4654153.034, 4138417.764
 45.3, 1333917.950,-4654153.034, 4138417.764
 45.4, 1333917.950,-4654153.034, 4138417.764
 45.5, 1333917.950,-4654153.034, 4138417.764
 45.6, 1333917.950,-4654153.034, 4138417.764
 45.7, 1333917.950,-4654153.034, 4138417.764
 45.8, 1333917.950,-4654153.034, 4138417.764
 45.9, 1333917.950,-4654153.034, 4138417.764
 46.0, 1333917.950,-4654153.034, 4138417.764
 46.1, 1333917.950,-4654153.034, 4138417.764
 46.2, 1333917.950,-4654153.034, 4138417.764
 46.3, 1333917.950,-4654153.034, 4138417.764
 46.4, 1333917.950,-4654153.034, 4138417.764
 46.5, 1333917.950,-4654153.034, 4138417.764
 46.6, 1333917.950,-4654153.034, 4138417.764
 46.7, 1333917.950,-4654153.034, 4138417.764
 46.8, 1333917.950,-4654153.034, 4138417.764
 46.9, 1333917.950,-4654153.034, 4138417.764
 47.0, 1333917.950,-4654153.034, 4138417.764
 47.1, 1333917.950,-4654153.034, 4138417.764
 47.2, 1333917.950,-4654153.034, 4138417.764
 47.3, 1333917.950,-4654153.034, 4138417.764
 47.4, 1333917.950,-4654153.034, 4138417.764
 47.5, 1333917.950,-4654153.034, 4138417.764
 47.6, 1333917.950,-4654153.034, 4138417.764
 47.7, 1333917.950,-4654153.034, 4138417.764
 47.8, 1333917.950,-4654153.034, 4138417.764
 47.9, 1333917.950,-4654153.034, 4138417.764
 48.0, 1333917.950,-4654153.034, 4138417.764
 48.1, 1333917.950,-4654153.034, 4138417.764
 48.2, 1333917.950,-4654153.034, 4138417.764
 48.3, 1333917.950,-4654153.034, 4138417.764
 48.4, 1333917.950,-4654153.034, 4138417.764
 48.5, 1333917.950,-4654153.034, 4138417.764
 48.6, 1333917.950,-4654153.034, 4138417.764
 48.7, 1333917.950,-4654153.034, 4138417.764
 48.8, 1333917.950,-4654153.034, 4138417.764
 48.9, 1333917.950,-4654153.034, 4138417.764
 49.0, 1333917.950,-4654153.034, 4138417.764
 49.1, 1333917.950,-4654153.034, 4138417.764
 49.2, 1333917.950,-4654153.034, 4138417.764
 49.3, 1333917.950,-4654153.034, 4138417.764
 49.4, 1333917.950,-4654153.034, 4138417.764
 49.5, 1333917.950,-4654153.034, 4138417.764
 49.6, 1333917.950,-4654153.034, 4138417.764
 49.7, 1333917.950,-4654153.034, 4138417.764
 49.8, 1333917.950,-4654153.034, 4138417.764
 49.9, 1333917.950,-4654153.034, 4138417.764
 50.0, 1333917.950,-4654153.034, 4138417.764
 50.1, 1333917.950,-4654153.034, 4138417.764
 50.2, 1333917.950,-4654153.034, 4138417.764
 50.3, 1333917.950,-4654153.034, 4138417.764
 50.4, 1333917.950,-4654153.034, 4138417.764
 50.5, 1333917.950,-4654153.034, 4138417.764
 50.6, 1333917.950,-4654153.034, 4138417.764
 50.7, 1333917.950,-4654153.034, 4138417.764
 50.8, 1333917.950,-4654153.034, 4138417.764
 50.9, 1333917.950,-4654153.034, 4138417.764
 51.0, 1333917.950,-4654153.034, 4138417.764
 51.1, 1333917.950,-4654153.034, 4138417.764
 51.2, 1333917.950,-4654153.034, 4138417.764
 51.3, 1333917.950,-4654153.034, 4138417.764
 51.4, 1333917.950,-4654153.034, 4138417.764
 51.5, 1333917.950,-4654153.034, 4138417.764
 51.6, 1333917.950,-4654153.034, 4138417.764
 51.7, 1333917.950,-4654153.034, 4138417.764
 51.8, 1333917.950,-4654153.034, 4138417.764
 51.9, 1333917.950,-4654153.034, 4138417.764
 52.0, 1333917.950,-4654153.034, 4138417.764
 52.1, 1333917.950,-4654153.034, 4138417.764
 52.2, 1333917.950,-4654153.034, 4138417.764
 52.3, 1333917.950,-4654153.034, 4138417.764
 52.4, 1333917.950,-4654153.034, 4138417.764
 52.5, 1333917.950,-4654153.034, 4138417.764
 52.6, 1333917.950,-4654153.034, 4138417.764
 52.7, 1333917.950,-4654153.034, 4138417.764
 52.8, 1333917.950,-4654153.034, 4138417.764
 52.9, 1333917.950,-4654153.034, 4138417.764
 53.0, 1333917.950,-4654153.034, 4138417.764
 53.1, 1333917.950,-4654153.034, 4138417.764
 53.2, 1333917.950,-4654153.034, 4138417.764
 53.3, 1333917.950,-4654153.034, 4138417.764
 53.4, 1333917.950,-4654153.034, 4138417.764
 53.5, 1333917.950,-4654153.034, 4138417.764
 53.6, 1333917.950,-4654153.034, 4138417.764
 53.7, 1333917.950,-4654153.034, 4138417.764
